1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
368.904609;366.743913;356.680754;360.233778;356.364763;380.361585;378.238931;396.818389;410.305756;380.263206;396.802275;411.169941;415.95017;436.301501;442.836896;455.742078;466.955636;474.856348;509.326959;528.038932;545.452885;539.752327;557.655188;572.307388;598.205063;630.824861;665.337971;679.122931;707.638767;756.121459;770.986447;793.69446;809.377132;858.073474;910.695753;967.213614;1029.367159;1092.093033;1109.902689;1180.622392;1263.421503;1311.65986;1364.924037;1433.369704;1520.607159;1622.808195;1736.096268;1832.767898;1929.948742;1984.216452;1850.752258;2002.224579
572.261934;596.212065;635.389245;689.057889;722.94897;740.049612;771.514349;818.816173;861.869103;893.956855;959.158037;1011.294649;1010.35032;1074.356864;1124.218096;1127.866975;1170.528437;1204.776092;1250.667619;1339.474;1434.32047;1535.392316;1618.341429;1706.952971;1805.60445;1922.355141;2039.362969;2101.249257;1797.083948;1784.330795;1845.227801;1885.679751;1943.644928;2009.489784;2083.882509;2174.915222;2264.935733;2377.254993;2487.611297;2569.874213;2695.86817;2826.480441;2959.514478;3086.323117;3203.484287;3322.581679;3453.04943;3591.780029;3741.305267;3892.421662;3780.121635;3892.962372
4924.383833;5441.502395;6057.096204;6325.0317;6500.261524;6289.470174;7221.662183;6812.908782;5753.768218;4897.304739;3708.368046;3328.149322;3904.120199;4186.448263;3751.186593;3688.840634;3215.829518;3106.871439;2829.981092;2917.694955;3186.701033;3455.829839;3486.760464;3413.426511;3342.573279;3377.27878;3604.926187;3626.504693;3639.17189;3695.531746;3783.789312;3794.382146;4058.114822;4358.59721;4432.725539;4549.691585;4754.716008;5123.041133;5120.64336;5157.459511;5438.514774;5571.080473;5294.258528;5138.293784;5293.047082;5100.940322;5449.624043;5520.507575;5348.546514;5127.72223;5254.397664;5462.764412
2687.065437;2776.331337;2583.017808;2968.820526;3102.154067;3433.521802;4010.517464;3952.425413;4520.198172;5426.660228;5281.44943;4204.515534;4044.094605;3600.431488;3495.813355;3411.621935;3599.111374;4180.111408;4208.976428;3735.515678;3690.491723;1237.170383;1508.717545;2135.804224;1941.369601;1532.84093;2220.533334;2622.652569;3425.95471;3898.566504;3823.67963;3789.236318;3416.293082;2216.771376;3320.429128;3277.269099;3437.267975;3532.085396;3749.77092;3739.460579;3854.692817;4003.052007;4360.764133;4479.460216;4333.820062;4416.942923;4903.827414;4702.405406;4710.982615;4898.098628;4170.397773;4141.393863
12176.58217;12464.33878;13076.83357;13479.46534;13836.47856;14397.78307;14380.77426;15327.77264;16176.31035;16442.96863;16751.94575;17139.97922;17397.3354;17246.43901;17904.4703;18378.81542;18248.56067;19110.2108;20197.34335;21461.88966;23265.20765;23582.66858;24208.35473;24738.66324;26061.89358;28412.48831;30278.7646;33307.3803;35847.81105;39183.2473;42310.09572;43856.01868;45665.18277;46275.7424;48519.39782;50192.99487;51283.06304;52457.50451;49063.67;46072.99099;46591.67654;46981.59672;46714.56754;47013.20423;50794.98903;62636.45651;63066.1294;68128.40208;72941.37511;75840.65057;80040.14645;91399.69279
14510.64704;15506.22385;16819.31467;17243.46618;17863.0913;17983.12991;17624.78999;17438.91273;18064.07038;18835.46174;18798.15362;19427.70152;19444.61831;19662.12719;19369.0301;19641.81064;19927.77384;20786.19127;20809.2204;20339.60229;21207.31336;22200.77385;23280.12758;23617.28126;24738.97205;26262.04811;27140.92738;27518.66627;28021.28492;28350.53653;30177.44351;29642.42082;29053.53878;28936.46866;29739.25953;30447.50203;31591.74629;32916.72083;33409.64981;33192.53933;34446.30771;35722.37217;35991.5292;36860.86441;37625.14955;37803.75659;38723.40855;39648.07295;40545.16562;41339.54129;40038.43388;43078.46136
15876.70472;16071.30782;16553.52056;17607.82763;18450.37265;17952.16344;19128.92885;19526.79518;20077.46692;21200.43741;21826.87016;21931.93375;22002.0401;22250.76643;22963.3825;23599.15427;24272.97386;25045.33618;26083.69474;26948.18707;27461.50908;27865.36876;28078.71171;27821.50011;28412.7702;29232.32883;29595.4354;30122.89219;30661.33319;31156.33923;32324.1087;32938.33777;32956.88161;32820.04337;33036.73227;33112.79515;33573.03321;33870.22694;33291.92206;31354.52786;31753.32449;31869.5137;30835.16804;30206.01969;30199.54275;30480.00436;30932.94098;31508.91897;31867.8724;32102.00491;29332.7638;31910.99521
5141.359135;5220.467255;5611.534848;5595.422905;5297.484627;5206.903765;4807.338331;4634.878826;4602.86038;4461.364686;4149.526806;4194.601997;4182.433071;4214.46849;4120.65659;3881.446264;3906.137247;4171.036877;4257.557089;4513.146429;4722.341466;4724.440857;5163.903201;5213.061496;5206.376268;5207.162542;5174.989763;5079.810755;4975.421499;4986.482956;4990.331896;5028.837943;5038.138819;5197.668922;5240.783695;5262.264751;5389.055783;5443.486885;5379.087028;5124.501162;5028.600515;5092.749084;5036.469363;5038.242069;5052.203696;5080.687975;5135.401769;5176.111571;5267.449316;5310.79344;4773.718893;4980.491594
13852.51868;14317.04108;15316.36257;16326.54442;15920.30752;16220.99521;16685.69352;17245.73345;17990.62695;18821.86977;19210.91711;19890.79153;20426.7418;21023.59375;21846.61588;22866.87617;23512.765;24512.57678;26062.90919;27224.33622;28460.37548;29341.04379;29501.73295;29270.17104;29480.58694;30180.31155;31053.77006;31283.39369;30817.42421;30654.64884;31440.33244;31496.67902;31451.47609;31884.05285;32537.96351;33091.9761;33518.89084;33988.59525;33553.81141;31633.78002;32933.09103;32966.19599;33459.54017;34177.15443;34332.7575;34930.43664;35264.99497;35949.60958;36297.42646;36284.85333;34884.03678;35812.20155
3263.05989;3134.415541;3180.448484;2864.912866;2770.590631;2661.678501;2946.196885;3094.781709;3439.843232;4021.377275;4312.1839;4856.350926;4982.222917;4661.568846;4648.758487;4323.1095;4357.86578;4259.584316;4126.821374;3512.940447;3332.510675;3214.525363;3485.202803;3454.738722;3455.417788;3521.013762;3476.999932;3497.363403;3520.35321;3561.478158;3635.293738;3747.464585;3879.883199;3951.04167;4183.851078;4408.270792;4453.653799;4521.651157;4731.612823;4861.126992;4865.46977;4872.996553;4920.865189;4732.387232;4348.236669;4064.253016;3949.61079;3947.971688;3929.687142;3909.25001;3765.507478;3773.361974
;;;;;;;;;;;;;;;;;;;;5581.624305;4932.94836;4656.963251;4242.631026;3760.865852;3516.520546;3596.344456;3733.624402;3745.081556;3900.635404;4290.304107;4857.155436;5310.689074;5776.877836;6287.75343;6838.429913;7490.883778;8063.332261;8230.345453;8225.410154;8702.367809;9343.72908;9653.012524;10084.47409;10361.63822;10338.04357;10310.77029;10872.64646;11182.22823;11555.54376;11132.87831;11478.58897
1000.847861;1027.806153;1042.292229;1058.928466;1073.526107;1034.435935;1041.723005;1100.266229;1158.651223;1161.134124;1183.149414;1183.896167;1183.448923;1155.92798;1133.478071;1139.459711;1178.203004;1204.885614;1235.537195;1249.536971;1258.628351;1236.004328;1189.523189;1159.194659;1155.895737;1173.383215;1189.389642;1161.132163;1168.253461;1159.890217;1132.168625;1147.458188;1119.536267;1118.37713;1140.834457;1172.848404;1210.491394;1255.622195;1221.603946;1278.58301;1343.23304;1375.019685;1400.472546;1419.257035;1457.025622;1496.655633;1526.271063;1550.404228;1604.72448;1654.40089;1617.061401;1706.330245
2529.39125;2274.168331;2347.2811;2617.883478;3546.329516;3519.392035;2431.528389;2190.120212;2090.543064;1726.627243;1691.521776;1655.157459;1635.004576;1557.295571;1565.003112;1458.441465;1423.335842;1386.936116;1463.638315;1375.590297;1320.408527;1285.660688;1602.81422;1578.082359;1574.488095;1543.23529;1540.221873;1525.169034;1568.643732;1494.425302;1550.327378;1439.501005;1422.569136;1452.118074;1399.120145;1439.412244;1411.236681;1412.903937;1357.257195;1341.935424;1302.409944;1302.738478;1348.131639;1383.219449;1348.125244;1459.143393;1430.119869;1404.785198;1455.975386;1402.028168;1358.329737;1438.035374
69838.76682;69887.37507;68238.92164;60028.09477;49193.52632;40573.39098;40559.87509;36546.77624;36818.49931;39465.66771;30067.70582;23150.77823;19443.2351;19982.05577;20125.67361;18502.51398;19280.22164;20032.61369;17336.05873;21026.33125;20466.60924;15097.20591;22811.45419;29902.01035;32730.79961;32897.94944;32925.06662;32633.89488;32747.82908;31170.90387;31661.91062;30825.84624;30892.53876;35309.69674;37985.849;40476.03052;41160.89299;41132.1165;39859.84153;35123.19211;32568.59728;33427.72481;33009.06987;31082.39503;30282.28271;29314.94096;29134.42941;27244.50709;26664.67672;25777.58303;23929.51471;24831.98123
;;;;;;;;;;;;;;;;;;;;1202.450525;1091.686448;931.182385;786.114843;624.997081;582.667292;614.569763;665.26994;669.21347;683.939388;712.94574;743.951541;737.134579;780.935325;826.248849;815.892677;832.604011;895.542735;961.584414;976.790214;959.829271;1004.441106;989.369291;1080.555649;1105.699959;1129.027906;1157.75797;1192.237978;1216.7204;1252.541152;1129.270443;1180.026296
391.6246;401.342968;405.208024;429.975673;435.155626;454.042887;458.440949;441.575747;438.643444;422.466669;455.735448;514.151809;537.389656;548.252595;572.036331;584.709982;596.256582;571.233415;543.91742;603.54125;625.958064;634.787729;651.881424;671.8753;705.418754;739.618952;772.310499;808.609018;825.463433;870.099189;905.25986;942.018758;991.176585;1037.374605;1094.986711;1152.14199;1123.739069;1307.815167;1387.911685;1469.503147;1565.496784;1666.879173;1772.983677;1888.610216;2004.818608;2120.164695;2234.835634;2352.498131;2461.808265;2557.625094;2602.682049;2654.924243
;;;;;;;;;;;;;;;;;;;;9164.122732;8241.859901;5401.265318;4639.977241;4728.061546;4803.345356;4997.390476;5516.073795;5952.616028;6207.398972;6652.443547;7172.888964;7790.630753;8563.906747;9399.946859;10548.80384;11968.4201;13326.77686;13047.51608;11313.96667;10937.09735;11351.22378;12288.68733;12672.11838;13044.45701;13681.09652;14136.28874;14743.61297;15484.29471;15730.28209;15333.58666;16567.83433
9022.687926;9611.711131;10505.37486;10727.16474;10721.93362;7309.824617;2755.814269;4485.221902;4722.990633;5668.191557;5742.24788;5652.659455;3523.171352;4271.991323;6061.776245;7387.222729;6717.694083;7649.882449;5386.647904;3039.852317;3773.427283;5111.032831;5228.836798;5487.230049;5820.679686;6089.090478;6283.470887;6030.203867;6140.361654;6010.086917;5991.309711;6126.043535;6253.381375;6371.585278;6669.253069;6747.71186;6740.741878;7230.858589;7760.765847;8445.10247;9037.085809;9026.471723;9019.698229;8539.566078;7921.080236;7802.751368;8101.709668;8374.740397;8435.637416;8081.743361;6113.760074;5571.541782
313.960997;274.882345;316.283705;385.358536;394.721838;350.273727;395.05917;451.091152;525.067013;455.162886;430.482411;422.721654;425.859466;378.593992;377.924636;402.250943;399.566431;410.24446;444.615335;471.540407;492.996256;504.695784;519.005288;530.083673;540.157521;558.128478;606.314787;649.908348;614.167177;629.709774;660.618806;688.267423;692.603253;726.732955;746.264149;769.518519;802.926639;913.151539;958.010633;939.334697;982.196805;1020.010311;1075.623312;1084.756716;1092.094269;1113.836844;1140.387905;1090.990297;1061.438017;1033.37112;944.247181;950.210054
1027.523916;1052.104886;1062.204397;1074.146052;1080.868965;1010.791002;1030.492641;1011.020201;1038.215361;1056.044916;960.659316;896.605646;886.535028;831.06088;801.451553;762.288455;731.692259;723.922103;723.890365;723.907679;402.276321;393.181312;241.131646;155.544298;122.127853;115.977662;126.40442;241.12662;283.521322;326.539891;404.681213;404.420542;408.812985;283.300738;287.254423;289.106171;310.17996;405.676704;421.019219;439.774924;458.392246;476.8591;512.293217;524.291052;540.315993;578.666439;564.300948;567.491303;563.531284;540.099428;514.046756;528.683117
15808.06661;14598.03258;15499.07676;15257.54844;17829.43518;17638.05059;20579.06084;21272.40994;20872.51718;21605.55538;20683.06327;15912.11553;15589.93618;14502.22403;13226.49664;13862.08254;11913.93681;9871.836728;10330.52856;10783.39692;10902.25654;12304.13557;11693.42945;11005.41095;10985.51539;10533.32886;10563.93715;10928.0552;10373.51014;10292.09762;10334.99694;10149.39588;9960.641669;11173.01037;11578.31085;12667.17393;13191.87014;13729.16168;13418.19444;12561.90178;12925.57368;6734.225696;13263.48984;10666.71642;8057.300359;7867.515731;7639.232673;9968.916092;10595.24683;9278.27171;6459.978358;8187.497336
77620.48948;77346.40869;77357.60759;77312.79224;77259.58057;77212.20823;79553.11689;81983.83143;84458.78288;87000.63461;89730.02342;92777.60192;90083.26918;89296.22338;91836.6802;96944.79772;99434.18622;107102.3542;111508.7206;118910.598;114262.0535;118814.4725;118255.5689;117257.7059;118466.436;119032.3081;122682.0369;133323.1156;140610.8928;153226.7543;156192.6754;153421.7209;150467.7143;146219.9946;149346.1116;155185.7731;167694.2161;181948.3221;175757.7219;156079.987;166463.9198;158541.6229;158856.2454;165315.0668;168904.7772;167809.2127;170563.3217;174673.7866;174956.6033;174230.5301;171745.7886;171495.8724
;;;;;;;;;;;;;;;;;;;;8156.055734;7677.777153;6041.870432;5071.102319;4597.788153;4778.447403;5059.024096;5519.703074;5979.901713;5962.987899;6242.283198;6723.430471;7267.881523;8142.626414;8796.9311;9614.958985;10485.09392;11829.55218;12319.68307;10636.42549;10954.86358;11763.40856;12360.95639;12948.36249;13555.23977;13975.08675;14474.05463;15245.78688;16010.72293;16916.805;17085.4458;18378.27526
35481.63284;36147.9601;38075.68195;40873.83341;42328.82497;39292.40026;40036.54752;40395.11536;41714.95309;42474.27022;42736.16732;42415.3525;42830.91812;44060.46987;46743.1022;47957.95764;52501.92658;54229.23962;58361.09313;63481.47964;66101.4499;70861.55975;71208.0014;73230.13359;75017.24513;75047.80518;75071.78711;78155.29398;82355.54887;87889.97425;92633.18425;94264.52573;96287.41267;97619.06018;100319.4737;101246.209;105623.7849;112401.9493;110053.9038;104514.4561;106476.6443;105276.5512;104516.7948;105353.606;105588.9337;105455.8957;108059.6521;107108.5673;106340.4836;107312.3096;104577.2885;110509.7706
831.811884;841.722033;806.213517;765.030584;751.384116;738.28388;694.544499;690.152196;652.478968;695.773698;681.322667;604.90293;577.30614;565.903631;559.750646;550.674846;546.049413;537.157337;539.763589;545.713332;546.405656;496.775274;487.612371;482.665051;467.385424;460.545672;455.711656;457.772237;460.995624;467.933908;475.426597;489.023518;414.692817;442.117286;451.935595;459.118301;468.270366;483.145271;500.782473;467.115644;456.729207;451.127505;452.205008;450.412085;453.383414;455.638035;461.736048;467.655068;470.423898;478.926961;433.824505;447.784676
244.902095;273.189547;293.345129;292.270014;305.58479;313.515578;323.400605;326.997773;342.170053;340.632385;358.39436;307.27424;299.557955;300.066719;299.897729;302.232475;297.275071;280.629811;274.668479;272.740926;274.827183;287.468904;257.27904;281.046296;251.552542;274.762816;295.560703;300.870681;298.252942;295.305972;293.14721;272.550864;273.004641;281.3365;288.858754;290.248931;295.489496;314.805711;329.244716;346.450015;359.712281;384.920896;390.583852;423.790018;459.714182;485.034106;509.016766;547.507237;556.203744;572.435446;561.80055;572.267915
1655.355375;1987.507099;2123.972989;2316.517046;2448.893056;2408.431241;2621.024127;2752.848911;2859.958574;3046.910185;3189.333984;3323.010352;3431.379016;3549.874612;3722.893781;3580.062723;3514.721021;3594.587556;3794.529881;4022.262088;4260.273103;4537.318426;4804.665872;5135.02334;5453.860213;5826.861503;6238.638595;6518.985614;5883.787605;6089.09691;6461.980911;6330.618102;6506.107494;6716.632487;7004.126515;7209.605548;7444.014797;7742.565609;7948.934872;7675.225794;8101.394128;8393.949518;8711.281885;8976.531219;9369.087134;9699.583368;9984.143633;10416.02483;10777.74612;11114.543;10374.18803;10575.87451
1574.798501;1606.95408;1596.604848;1574.324122;1616.537237;1443.932256;1409.809305;1523.766737;1700.116766;1830.948627;2110.955053;2292.888523;2161.89436;2445.844681;3020.10749;3304.841868;3489.406827;3668.027412;3857.56414;4083.468375;4598.954937;4797.515227;4948.724105;5109.967895;5311.869636;5556.257354;5864.955612;6234.63727;6585.487502;6883.698105;7037.197649;6646.350011;7008.447386;7839.559455;8160.753556;7129.632019;8605.693589;8914.614266;9376.078516;8311.345122;8571.5598;8986.625668;8888.114719;9194.115451;9530.588311;9480.431378;9688.248149;9972.377;10453.63538;10888.64441;7164.307289;9731.556051
96.196503;97.178724;101.248998;98.104876;94.92835;104.093726;116.183845;121.285057;117.185045;126.76591;118.740593;121.224146;126.041584;116.964561;115.32376;122.717246;139.986179;134.432811;132.529859;139.911981;140.546288;157.986133;152.04419;155.623101;163.2265;219.267188;258.085221;281.366016;292.319562;321.962558;327.444242;364.278502;381.033432;416.803391;378.587304;404.255445;440.052695;461.109134;488.803313;528.724265;567.448261;591.962905;639.421287;664.581201;693.986976;722.956797;762.610007;788.157942;815.238617;839.791558;819.273244;822.391682
3370.839709;3457.012178;3655.664881;3797.360928;4159.849946;4942.243349;5740.326859;6387.410291;7039.217836;7706.962845;8173.216756;8367.888019;8482.168377;8351.10624;8351.860461;8493.370335;8748.851282;9029.537136;9699.99726;10393.19002;10941.30956;11522.48118;11958.86782;12382.80036;12967.76219;13671.56995;14062.0455;14665.39103;15273.94122;15853.49222;16789.96619;16471.45535;16787.59096;17376.2944;17320.57161;17845.02852;18249.02863;19079.46569;19746.11627;19423.7498;20341.16746;20203.62624;20725.7188;21479.43147;22657.26635;24282.781;24506.62798;26502.35154;27767.61767;29016.50861;26065.83896;28638.35003
1817.101381;1805.51718;1795.655996;2363.521824;2657.790135;2573.554146;2498.155951;2474.964098;2528.449485;2498.035791;2239.589846;2295.406785;2312.331482;2566.538652;2561.659348;2307.375391;2762.69334;2906.978562;3021.154783;2884.15902;2893.241471;2833.871549;2998.10553;3141.648435;3291.435694;3527.931995;3136.878226;2931.313973;2867.259179;2792.931809;2841.285353;3027.250308;3132.91337;3084.980328;3066.40496;3126.401384;3140.188017;3256.916485;3020.287554;3144.261209;3325.715572;3343.350154;3348.681168;3529.437666;3554.49041;3703.649039;3862.828964;4091.243287;4373.876862;4984.64738;5041.056757;5262.474768
1642.979005;1605.302068;1560.637619;1502.441203;1582.551676;1691.899217;1752.089788;1695.192217;1523.772599;1628.573711;1592.984894;1608.427018;1442.176733;1434.973106;1363.498718;1368.380954;1406.229032;1397.483281;1373.870936;1388.741677;1339.385127;1337.492673;1315.032726;1371.840921;1389.387547;1318.865791;1429.003192;1340.593497;1342.057202;1354.130058;1265.160438;1224.680779;1215.251282;1271.675131;1303.271705;1384.01431;1601.142849;1533.633829;1490.817681;1452.178766;1448.023337;1463.594937;1481.978018;1499.431839;1522.759134;1562.726853;1541.162893;1595.233292;1628.038872;1670.02884;1612.154358;1609.931715
1531.733321;1576.866378;1680.347579;1854.520106;1977.327251;1976.180743;2381.656858;2503.095693;2561.758436;2611.78784;2312.524212;2410.829697;2506.221779;2480.991864;2563.64415;2702.995102;2928.468658;3186.892019;3362.736056;3474.853642;3677.79389;3781.139881;3963.970467;4110.059228;4232.315691;4369.560225;4545.620611;4762.066982;5006.367489;5092.132049;5462.179344;5602.005403;5656.902107;5946.904429;6164.526157;6235.906724;6504.563836;6845.602321;7185.544362;7399.474177;7702.524727;7998.479297;8261.999407;8641.56057;8962.207489;9285.282597;9638.423787;10011.23524;10405.42516;10698.85027;9126.191091;9428.528121
5797.856727;5852.531762;6154.128398;6468.11202;6656.341264;6820.706071;6902.749188;6932.824621;7286.909521;7731.094888;8160.370312;8681.982383;8446.977688;7924.453037;8052.258468;8122.699509;7679.07823;7687.533484;7651.223007;7839.122091;8086.593518;8263.095627;8397.549532;8509.396334;8715.733952;8049.743402;8399.342724;8849.732261;9240.007387;9340.080071;9655.602702;9464.995224;9300.117595;9271.440515;9461.923955;9524.742637;9847.513029;9920.68805;9888.139653;9151.769759;9480.135508;9667.626849;9872.29273;9826.132595;9947.886234;10098.17339;10161.35592;10240.31064;10343.35365;10228.98116;9279.049691;9756.858827
1739.094959;1729.74141;1703.498163;2223.501687;2499.249704;2442.641252;2398.424587;2402.610869;2473.279945;2453.072998;2211.345737;2357.408855;2230.713066;2209.861979;2063.215859;2338.455436;2457.144076;2439.986818;2525.740915;2499.63786;2552.654217;2654.620432;2695.752422;2793.564017;2756.134351;2834.452256;2734.424028;2559.895824;2630.733587;2664.594385;2783.530631;2823.80094;2840.310579;2897.316998;2825.194274;2896.341079;2903.568865;2872.935049;2825.095807;2878.112215;2950.799104;3036.448311;2970.265894;2851.035558;2774.694745;2891.322532;2905.062073;2969.339772;2962.23916;2984.930493;2913.218734;2794.786762
72382.35642;75177.55344;77688.3525;81916.31313;84898.32602;83220.2966;85591.83773;87396.1337;89808.88136;92023.24099;92640.58282;92917.13217;94246.78567;94011.5263;94016.87102;94215.90174;95214.87002;96565.08768;100120.3463;103510.8086;105655.7039;105942.2825;106832.7258;105374.0668;107068.8319;108529.2201;109240.3576;110921.7798;114042.6413;117270.8933;121605.6843;124098.2753;125732.2212;127041.7912;130960.9609;133532.6527;141882.3743;163280.4948;164010.9187;142148.7841;141686.7167;148210.1824;146453.005;157191.4606;165295.2371;170270.1507;173846.3468;168677.1058;178499.5062;191117.6419;166755.4567;204527.8029
1015.059476;1035.500678;1044.507189;1106.325049;1120.397478;1159.167845;1170.24199;1226.511675;1283.358162;1304.516784;1355.581797;1434.122446;1516.476422;1565.672135;1617.615556;1666.65819;1777.316758;1793.303454;1837.342398;1871.681222;1790.302772;1605.949424;1433.566018;1367.462525;1377.716593;1447.43804;1463.027504;1504.249795;1539.381805;1571.397377;1574.821643;1607.143698;1668.354462;1769.725044;1941.184342;2064.658618;2222.224147;2427.01498;2614.686219;2549.739069;2676.104319;3091.450346;3412.103735;3738.878568;3953.547933;3919.354485;3892.655454;4023.788982;4242.303763;4385.115338;4106.606107;4107.18715
;;;;;;;;;;;;;;;;;;;;5747.202633;5097.410395;3882.480256;2456.817487;2487.862129;2838.679281;3616.563915;3850.923235;4026.179956;3692.521939;4231.353825;4279.642184;4363.384349;4474.442164;4671.058998;4863.799982;5283.19759;5648.545677;6060.90921;5712.242902;5869.718342;6052.083925;5875.491831;6075.422533;6180.397931;6393.241674;6589.09634;6908.880342;7271.006851;7579.135594;6432.761194;7285.588801
5668.957793;5796.804548;5879.605107;6024.895103;6243.616617;6520.733326;6426.25716;6343.069375;6862.643546;7551.768271;8255.589103;8655.97753;9166.446053;8673.347643;9004.126552;9583.358733;9874.550337;10278.71776;11282.83513;11715.02691;12620.21625;11998.91677;12570.47017;12969.44314;14633.27987;14328.51228;11432.76624;9718.415446;8850.642936;9102.087769;9958.093577;10842.53444;11340.46671;11331.68289;11793.21941;12066.51807;11884.30824;11841.2249;12226.74758;12270.05822;11268.45125;11888.04271;11875.67673;11917.5504;12011.74207;12133.12542;12230.58614;12734.64244;14275.94543;14630.15089;16639.73109;17881.47065
1035.199369;1049.769602;1063.530976;1074.382314;1106.633085;1161.214511;1255.429717;1298.459571;1293.988366;1321.594948;1341.68943;1270.36331;1356.422263;1314.608764;1338.214365;1389.836518;1470.264544;1405.678427;1524.988258;1535.177936;1567.360025;1648.287288;1556.136699;1516.140567;1647.973377;1516.53877;1676.602176;1615.434614;1714.713984;1700.228198;1704.474822;1809.390328;1845.675457;1938.486253;2006.415901;2039.102241;2168.747506;2198.930663;2325.656878;2530.327663;2626.014773;2784.766289;2842.36035;2975.826188;3089.659849;3183.747478;3261.74377;3418.96949;3482.488118;3579.270129;3314.389486;3547.833321
232.818158;244.112704;249.15909;253.134649;260.955515;258.169525;264.087286;254.852675;248.534826;247.274218;251.276471;249.547329;234.789858;199.512859;201.209807;179.783398;179.432253;189.406396;200.495895;213.908824;215.071335;223.955735;203.156728;219.205535;222.267205;217.059688;233.033001;253.592202;273.247955;298.229599;293.231895;322.704256;344.927516;360.343788;379.858365;393.510953;421.562872;442.197514;460.387398;474.835716;492.567571;512.456393;536.990102;554.960754;579.642367;603.838512;612.724513;609.673547;612.599058;608.963623;584.31495;581.44427
153.839445;155.226154;152.435917;151.444238;152.941419;156.084878;161.511684;166.679374;173.575643;178.236045;188.624978;196.721692;203.613053;208.387403;214.218392;216.01745;209.800757;197.91592;172.58086;176.143311;178.349543;174.65864;188.943985;197.715754;209.746246;221.478516;232.798787;242.886612;251.802201;276.103267;310.630754;342.287436;379.609819;428.073255;481.886826;542.847219;609.184921;677.202261;742.30232;815.821244;891.863113;934.099705;994.135827;1068.747258;1144.565967;1214.815337;1255.080975;1311.38134;1357.000151;1413.461291;1383.295469;1405.065438
3247.51015;3318.735509;3284.586321;3313.387843;3444.546171;3415.538745;3368.587245;3281.640069;3318.556264;3389.434133;3563.27929;3556.355099;3478.344176;3323.800699;3225.659573;3147.809863;3196.487209;3203.742134;3116.106756;2976.593188;2857.947262;2989.54154;3103.470236;2957.046554;2914.360679;2939.491288;2951.135774;2997.249946;3019.735986;3047.186326;3082.759247;3056.467724;3148.352818;3235.746781;3587.838774;3634.620373;3845.288424;4001.709041;4053.220051;4007.485318;4186.042202;4330.944086;4476.414412;4648.317212;4846.889574;4965.672829;4880.445102;4746.183392;4714.45258;4596.619636;4152.180543;4228.785229
26470.68428;26775.77102;27131.53398;27490.55531;27864.78201;28262.1796;27063.85069;25824.3491;24764.13584;23923.83021;23100.74255;22286.58886;21712.47092;20669.81533;19363.20917;18392.22865;17425.58261;16486.19657;15554.77055;14655.3034;13809.20093;10842.8884;8876.31385;7375.055046;7056.804298;6471.20488;5687.767108;5169.505016;4553.974341;4252.400521;3963.135786;3700.178451;3335.084653;3346.841654;3205.219587;2822.87024;2270.160612;2284.40147;4478.367463;3668.680231;3983.196349;4504.481607;4953.320081;5325.428559;6986.827807;9329.741005;9380.414052;9459.19442;8757.521112;9097.99614;9052.4286;8972.985579
285.714183;276.257961;278.81178;271.575599;282.627339;280.582545;286.643891;288.804942;294.673815;294.733396;281.216063;297.626907;301.747953;285.87961;306.222134;317.646449;324.809529;323.300571;340.852782;347.722248;355.094983;368.053309;372.598132;376.647523;397.741808;402.112656;414.682318;427.757709;431.912212;443.05675;462.181266;480.437352;480.255391;499.019018;522.887193;542.503483;563.299443;586.061966;626.280347;659.920487;697.549052;726.713395;758.862913;784.154722;828.855723;857.185053;853.146151;919.105175;977.945032;1031.261785;989.118557;1013.27659
21039.02251;21702.11208;22016.57154;23076.36094;23858.06116;23706.58225;24668.00114;24968.73377;25378.80471;25724.35185;26391.29215;26024.38333;25559.07586;25955.39933;26616.18966;27164.16629;27774.22491;28150.93984;28948.02836;30048.66996;31108.05746;31650.69532;31969.49695;32158.4421;32898.43722;33710.09947;34683.07408;35973.18129;37428.97806;39089.67792;40507.76982;41236.39079;41131.91939;41015.75623;41653.09374;42335.36071;43629.28878;45094.27914;45878.33769;43994.41048;44368.0319;44828.71173;44145.22525;43873.33745;44270.15734;44906.99752;45667.7356;46771.224;47657.0864;48372.9717;46303.03332;48981.42765
8382.312055;8798.356571;9100.938975;9379.35525;9811.623574;9985.188867;10527.66237;14249.77134;15084.49024;15685.9972;16916.16925;16986.26609;16452.54554;16048.82033;15439.99637;14810.44822;13710.55601;13589.01351;13507.55009;14262.00293;14241.16275;14342.433;14706.4649;15378.48536;16282.02456;16629.02738;16973.00527;17314.64367;16923.66469;16758.86793;16509.56848;16714.75003;16602.72079;16617.48899;16535.10303;16426.70609;16503.32287;16825.93912;16864.66327;16551.16096;16260.7986;16085.50801;15854.95143;;;;;;;;;
